Name,Contig id,Gene symbol,molecule_type
SRR14102306,NODE_112_length_8252_cov_7.942353,blaOXA-66,plasmid
SRR14102306,NODE_119_length_7214_cov_6.952635,sul2,plasmid
SRR14102306,NODE_119_length_7214_cov_6.952635,aph(6)-Id,plasmid
SRR14102306,NODE_119_length_7214_cov_6.952635,aph(3'')-Ib,plasmid
SRR14102306,NODE_121_length_6792_cov_8.934708,msr(E),plasmid
SRR14102306,NODE_121_length_6792_cov_8.934708,mph(E),plasmid
SRR14102306,NODE_124_length_6522_cov_7.418340,armA,plasmid
SRR14102306,NODE_144_length_4543_cov_10.290504,aac(6')-Ib',plasmid
SRR14102306,NODE_144_length_4543_cov_10.290504,catB8,plasmid
SRR14102306,NODE_144_length_4543_cov_10.290504,aadA1,plasmid
SRR14102306,NODE_144_length_4543_cov_10.290504,qacEdelta1,plasmid
SRR14102306,NODE_144_length_4543_cov_10.290504,sul1,plasmid
SRR14102306,NODE_165_length_2642_cov_16.336610,blaOXA-23,chromosome
SRR14102306,NODE_185_length_1772_cov_7.475792,blaTEM-1,chromosome
SRR14102306,NODE_203_length_1128_cov_11.173955,aph(3')-Ia,plasmid
SRR14102306,NODE_22_length_45264_cov_8.080925,blaADC-30,chromosome
SRR14102306,NODE_45_length_30705_cov_13.583970,ant(3'')-IIa,chromosome
SRR14102521,NODE_126_length_10502_cov_9.364702,blaOXA-94,plasmid
SRR14102521,NODE_163_length_7107_cov_9.071918,msr(E),plasmid
SRR14102521,NODE_163_length_7107_cov_9.071918,mph(E),plasmid
SRR14102521,NODE_176_length_6177_cov_79.790556,ant(2'')-Ia,plasmid
SRR14102521,NODE_203_length_4840_cov_6.717148,sul2,plasmid
SRR14102521,NODE_222_length_3675_cov_8.403244,blaNDM-1,plasmid
SRR14102521,NODE_222_length_3675_cov_8.403244,ble,plasmid
SRR14102521,NODE_28_length_28810_cov_11.847898,blaADC,chromosome
SRR14102521,NODE_313_length_1116_cov_8.782694,aph(3')-VI,plasmid
SRR14102521,NODE_4_length_59066_cov_14.025998,ant(3'')-IIa,chromosome
SRR14116705,NODE_145_length_6273_cov_7.206511,ble,plasmid
SRR14116705,NODE_145_length_6273_cov_7.206511,blaNDM-1,plasmid
SRR14116705,NODE_154_length_6177_cov_919.905561,ant(2'')-Ia,plasmid
SRR14116705,NODE_252_length_4504_cov_3.154597,blaOXA-91,plasmid
SRR14116705,NODE_401_length_3039_cov_4.929949,blaADC,chromosome
SRR14116705,NODE_475_length_2570_cov_4.704168,ant(3'')-IIa,chromosome
SRR14116705,NODE_746_length_1436_cov_3.414671,blaCARB-16,chromosome
SRR14116736,NODE_11_length_30366_cov_17.360987,ant(3'')-IIa,chromosome
SRR14116736,NODE_154_length_8354_cov_9.941982,blaOXA-66,plasmid
SRR14116736,NODE_251_length_4540_cov_9.413646,sul1,plasmid
SRR14116736,NODE_251_length_4540_cov_9.413646,qacE,plasmid
SRR14116736,NODE_251_length_4540_cov_9.413646,aadA1,plasmid
SRR14116736,NODE_251_length_4540_cov_9.413646,catB8,plasmid
SRR14116736,NODE_251_length_4540_cov_9.413646,aac(6')-Ib',plasmid
SRR14116736,NODE_293_length_3674_cov_12.096503,blaNDM-1,plasmid
SRR14116736,NODE_293_length_3674_cov_12.096503,ble,plasmid
SRR14116736,NODE_299_length_3544_cov_9.826705,blaADC,plasmid
SRR14116736,NODE_346_length_2637_cov_6.729314,blaOXA-23,plasmid
SRR14116736,NODE_397_length_1823_cov_4.354408,msr(E),plasmid
SRR14116736,NODE_423_length_1574_cov_12.733413,blaTEM-1,plasmid
SRR14116736,NODE_435_length_1496_cov_12.891195,aph(3')-VI,plasmid
SRR14116736,NODE_439_length_1451_cov_11.616124,aph(3')-Ia,plasmid
SRR14116736,NODE_506_length_868_cov_3.788036,mph(E),chromosome
SRR14280111,NODE_1_length_572962_cov_34.549531,blaADC-87,chromosome
SRR14280111,NODE_2_length_514573_cov_33.862038,blaOXA-51,chromosome
SRR14280111,NODE_31_length_6177_cov_104.511188,ant(2'')-Ia,plasmid
SRR14280111,NODE_33_length_3546_cov_32.909777,tet(B),plasmid
SRR14280111,NODE_35_length_2445_cov_33.356132,blaOXA-23,plasmid
SRR14280111,NODE_39_length_1403_cov_22.084356,sul2,plasmid
SRR14280111,NODE_41_length_1113_cov_34.501972,aph(3')-VIa,plasmid
SRR14280111,NODE_8_length_164552_cov_38.773035,ant(3'')-IIa,chromosome
SRR14455652,NODE_18_length_79977_cov_38.999299,ant(3'')-IIa,chromosome
SRR14455652,NODE_1_length_506530_cov_31.728853,blaOXA-69,chromosome
SRR14455652,NODE_25_length_64282_cov_34.862643,dfrA1,chromosome
SRR14455652,NODE_25_length_64282_cov_34.862643,sat2,chromosome
SRR14455652,NODE_31_length_42610_cov_31.721413,blaADC,chromosome
SRR14455652,NODE_40_length_12065_cov_38.946933,armA,plasmid
SRR14455652,NODE_40_length_12065_cov_38.946933,msr(E),plasmid
SRR14455652,NODE_40_length_12065_cov_38.946933,mph(E),plasmid
SRR14455652,NODE_45_length_8120_cov_22.990276,blaNDM-1,chromosome
SRR14455652,NODE_45_length_8120_cov_22.990276,ble,chromosome
SRR14455652,NODE_50_length_4810_cov_64.738697,sul2,plasmid
SRR14455652,NODE_50_length_4810_cov_64.738697,tet(B),plasmid
SRR14455652,NODE_55_length_2598_cov_41.531813,cmlA5,plasmid
SRR14455652,NODE_55_length_2598_cov_41.531813,arr-2,plasmid
SRR14455652,NODE_56_length_2445_cov_93.141903,blaOXA-23,plasmid
SRR14455652,NODE_60_length_1708_cov_39.369795,aac(3)-Ia,chromosome
SRR14455652,NODE_61_length_1450_cov_36.184308,aph(3')-Ia,chromosome
SRR14455652,NODE_62_length_1316_cov_53.397699,qacEdelta1,plasmid
SRR14455652,NODE_62_length_1316_cov_53.397699,sul1,plasmid
SRR14455652,NODE_63_length_1187_cov_34.857537,aph(3'')-Ib,plasmid
SRR14455652,NODE_67_length_831_cov_63.807377,aph(6)-Id,chromosome
SRR14455652,NODE_71_length_693_cov_95.609428,aadA1,chromosome
SRR17931033,NODE_1_length_505977_cov_33.470311,blaOXA-66,chromosome
SRR17931033,NODE_20_length_61140_cov_36.782409,aph(3'')-Ib,chromosome
SRR17931033,NODE_20_length_61140_cov_36.782409,aph(6)-Id,chromosome
SRR17931033,NODE_23_length_45006_cov_36.983922,ant(3'')-IIa,chromosome
SRR17931033,NODE_38_length_7634_cov_35.059721,armA,plasmid
SRR17931033,NODE_38_length_7634_cov_35.059721,msr(E),plasmid
SRR17931033,NODE_38_length_7634_cov_35.059721,mph(E),plasmid
SRR17931033,NODE_46_length_3767_cov_45.205016,sul1,plasmid
SRR17931033,NODE_50_length_2598_cov_43.374150,arr-2,plasmid
SRR17931033,NODE_50_length_2598_cov_43.374150,cmlA5,plasmid
SRR17931033,NODE_51_length_2484_cov_36.715304,tet(B),plasmid
SRR17931033,NODE_52_length_2445_cov_104.904874,blaOXA-23,plasmid
SRR17931033,NODE_53_length_2286_cov_41.249657,aac(3)-Ia,chromosome
SRR17931033,NODE_57_length_1541_cov_34.210125,aac(6')-Ib',chromosome
SRR17931033,NODE_57_length_1541_cov_34.210125,catB8,chromosome
SRR17931033,NODE_62_length_1263_cov_79.606529,sul2,plasmid
SRR17931033,NODE_63_length_1128_cov_36.389699,aph(3')-Ia,chromosome
SRR17931033,NODE_69_length_847_cov_120.050802,qacEdelta1,chromosome
SRR17931033,NODE_71_length_735_cov_71.210692,aadA1,chromosome
SRR17931033,NODE_9_length_143512_cov_37.691060,blaADC-30,chromosome
SRR17931033,NODE_1_length_505977_cov_33.470311,blaOXA-66,chromosome
SRR17931033,NODE_20_length_61140_cov_36.782409,aph(3'')-Ib,chromosome
SRR17931033,NODE_20_length_61140_cov_36.782409,aph(6)-Id,chromosome
SRR17931033,NODE_23_length_45006_cov_36.983922,ant(3'')-IIa,chromosome
SRR17931033,NODE_38_length_7634_cov_35.059721,armA,plasmid
SRR17931033,NODE_38_length_7634_cov_35.059721,msr(E),plasmid
SRR17931033,NODE_38_length_7634_cov_35.059721,mph(E),plasmid
SRR17931033,NODE_46_length_3767_cov_45.205016,sul1,plasmid
SRR17931033,NODE_50_length_2598_cov_43.374150,arr-2,plasmid
SRR17931033,NODE_50_length_2598_cov_43.374150,cmlA5,plasmid
SRR17931033,NODE_51_length_2484_cov_36.715304,tet(B),plasmid
SRR17931033,NODE_52_length_2445_cov_104.904874,blaOXA-23,plasmid
SRR17931033,NODE_53_length_2286_cov_41.249657,aac(3)-Ia,chromosome
SRR17931033,NODE_57_length_1541_cov_34.210125,aac(6')-Ib',chromosome
SRR17931033,NODE_57_length_1541_cov_34.210125,catB8,chromosome
SRR17931033,NODE_62_length_1263_cov_79.606529,sul2,plasmid
SRR17931033,NODE_63_length_1128_cov_36.389699,aph(3')-Ia,chromosome
SRR17931033,NODE_69_length_847_cov_120.050802,qacEdelta1,chromosome
SRR17931033,NODE_71_length_735_cov_71.210692,aadA1,chromosome
SRR17931033,NODE_9_length_143512_cov_37.691060,blaADC-30,chromosome
SRR17931048,NODE_1_length_867057_cov_32.520604,blaADC,chromosome
SRR17931048,NODE_25_length_18259_cov_39.080672,aph(3'')-Ib,plasmid
SRR17931048,NODE_25_length_18259_cov_39.080672,aph(6)-Id,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,arr-2,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,cmlA5,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,qacEdelta1,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,sul1,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,blaPER-7,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,qacE,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,sul1,plasmid
SRR17931048,NODE_34_length_7634_cov_35.496881,armA,plasmid
SRR17931048,NODE_34_length_7634_cov_35.496881,msr(E),plasmid
SRR17931048,NODE_34_length_7634_cov_35.496881,mph(E),plasmid
SRR17931048,NODE_37_length_3674_cov_37.013706,dfrA45,plasmid
SRR17931048,NODE_38_length_2643_cov_69.043239,blaOXA-23,plasmid
SRR17931048,NODE_39_length_2547_cov_26.478758,tet(B),plasmid
SRR17931048,NODE_3_length_472796_cov_30.481207,blaOXA-856,chromosome
SRR17931048,NODE_44_length_1260_cov_75.097330,sul2,plasmid
SRR17931048,NODE_8_length_160908_cov_35.383020,ant(3'')-IIa,chromosome
SRR17931048,NODE_1_length_867057_cov_32.520604,blaADC,chromosome
SRR17931048,NODE_25_length_18259_cov_39.080672,aph(3'')-Ib,plasmid
SRR17931048,NODE_25_length_18259_cov_39.080672,aph(6)-Id,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,arr-2,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,cmlA5,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,qacEdelta1,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,sul1,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,blaPER-7,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,qacE,plasmid
SRR17931048,NODE_28_length_13649_cov_58.255720,sul1,plasmid
SRR17931048,NODE_34_length_7634_cov_35.496881,armA,plasmid
SRR17931048,NODE_34_length_7634_cov_35.496881,msr(E),plasmid
SRR17931048,NODE_34_length_7634_cov_35.496881,mph(E),plasmid
SRR17931048,NODE_37_length_3674_cov_37.013706,dfrA45,plasmid
SRR17931048,NODE_38_length_2643_cov_69.043239,blaOXA-23,plasmid
SRR17931048,NODE_39_length_2547_cov_26.478758,tet(B),plasmid
SRR17931048,NODE_3_length_472796_cov_30.481207,blaOXA-856,chromosome
SRR17931048,NODE_44_length_1260_cov_75.097330,sul2,plasmid
SRR17931048,NODE_8_length_160908_cov_35.383020,ant(3'')-IIa,chromosome
SRR17931144,NODE_11_length_162738_cov_40.638186,ant(3'')-IIa,chromosome
SRR17931144,NODE_31_length_5768_cov_89.472570,sul2,plasmid
SRR17931144,NODE_34_length_2637_cov_74.858550,blaOXA-23,plasmid
SRR17931144,NODE_3_length_354187_cov_31.515773,blaOXA-69,chromosome
SRR17931144,NODE_9_length_176439_cov_43.421844,blaADC-73,chromosome
SRR17931144,NODE_11_length_162738_cov_40.638186,ant(3'')-IIa,chromosome
SRR17931144,NODE_31_length_5768_cov_89.472570,sul2,plasmid
SRR17931144,NODE_34_length_2637_cov_74.858550,blaOXA-23,plasmid
SRR17931144,NODE_3_length_354187_cov_31.515773,blaOXA-69,chromosome
SRR17931144,NODE_9_length_176439_cov_43.421844,blaADC-73,chromosome
SRR17931145,NODE_11_length_162684_cov_38.482640,ant(3'')-IIa,chromosome
SRR17931145,NODE_14_length_87189_cov_38.144988,blaADC-73,chromosome
SRR17931145,NODE_28_length_5768_cov_46.647733,sul2,plasmid
SRR17931145,NODE_32_length_2637_cov_36.884949,blaOXA-23,plasmid
SRR17931145,NODE_3_length_363421_cov_32.573246,blaOXA-69,chromosome
SRR17931145,NODE_11_length_162684_cov_38.482640,ant(3'')-IIa,chromosome
SRR17931145,NODE_14_length_87189_cov_38.144988,blaADC-73,chromosome
SRR17931145,NODE_28_length_5768_cov_46.647733,sul2,plasmid
SRR17931145,NODE_32_length_2637_cov_36.884949,blaOXA-23,plasmid
SRR17931145,NODE_3_length_363421_cov_32.573246,blaOXA-69,chromosome
SRR18114233,NODE_18_length_79977_cov_38.805291,ant(3'')-IIa,chromosome
SRR18114233,NODE_1_length_454608_cov_31.633686,blaOXA-69,chromosome
SRR18114233,NODE_23_length_64282_cov_34.808407,dfrA1,chromosome
SRR18114233,NODE_23_length_64282_cov_34.808407,sat2,chromosome
SRR18114233,NODE_31_length_42610_cov_31.248289,blaADC,chromosome
SRR18114233,NODE_43_length_12065_cov_38.026492,armA,plasmid
SRR18114233,NODE_43_length_12065_cov_38.026492,msr(E),plasmid
SRR18114233,NODE_43_length_12065_cov_38.026492,mph(E),plasmid
SRR18114233,NODE_48_length_8120_cov_25.948385,blaNDM-1,chromosome
SRR18114233,NODE_48_length_8120_cov_25.948385,ble,chromosome
SRR18114233,NODE_55_length_4810_cov_64.789429,tet(B),plasmid
SRR18114233,NODE_55_length_4810_cov_64.789429,sul2,plasmid
SRR18114233,NODE_60_length_2598_cov_44.234494,arr-2,plasmid
SRR18114233,NODE_60_length_2598_cov_44.234494,cmlA5,plasmid
SRR18114233,NODE_61_length_2445_cov_90.440645,blaOXA-23,plasmid
SRR18114233,NODE_64_length_1708_cov_37.562461,aac(3)-Ia,chromosome
SRR18114233,NODE_65_length_1450_cov_37.371577,aph(3')-Ia,plasmid
SRR18114233,NODE_66_length_1316_cov_59.349219,qacEdelta1,plasmid
SRR18114233,NODE_66_length_1316_cov_59.349219,sul1,plasmid
SRR18114233,NODE_67_length_1143_cov_36.681034,aph(3'')-Ib,plasmid
SRR18114233,NODE_71_length_831_cov_68.221311,aph(6)-Id,chromosome
SRR18114233,NODE_75_length_693_cov_99.986532,aadA1,chromosome
SRR19107616,NODE_10_length_159116_cov_8.607916,ant(3'')-IIa,chromosome
SRR19107616,NODE_19_length_89577_cov_8.466137,blaADC-158,chromosome
SRR19107616,NODE_1_length_339847_cov_9.005896,blaOXA-69,chromosome
SRR19107616,NODE_25_length_29978_cov_103.196158,mph(E),chromosome
SRR19107616,NODE_25_length_29978_cov_103.196158,msr(E),chromosome
SRR19107616,NODE_25_length_29978_cov_103.196158,dfrA44,chromosome
SRR19107616,NODE_32_length_7698_cov_4.023424,sul1,chromosome
SRR19107616,NODE_32_length_7698_cov_4.023424,qacEdelta1,chromosome
SRR19107616,NODE_32_length_7698_cov_4.023424,aadA1,chromosome
SRR19107616,NODE_32_length_7698_cov_4.023424,aac(3)-Ia,chromosome
SRR19107616,NODE_36_length_6850_cov_4.379647,catA1,chromosome
SRR19107616,NODE_37_length_6177_cov_143.174235,ant(2'')-Ia,plasmid
SRR19107616,NODE_40_length_3972_cov_2.241157,tet(A),chromosome
SRR19107616,NODE_47_length_1451_cov_4.936391,aph(3')-Ia,chromosome
SRR25445074,NODE_16_length_97209_cov_34.618865,blaADC-73,chromosome
SRR25445074,NODE_20_length_67842_cov_40.374223,tet(B),chromosome
SRR25445074,NODE_20_length_67842_cov_40.374223,aph(6)-Id,chromosome
SRR25445074,NODE_20_length_67842_cov_40.374223,aph(3'')-Ib,chromosome
SRR25445074,NODE_2_length_341125_cov_32.404485,blaOXA-66,chromosome
SRR25445074,NODE_39_length_7478_cov_44.407101,catA1,chromosome
SRR25445074,NODE_43_length_3713_cov_47.557831,qacEdelta1,chromosome
SRR25445074,NODE_43_length_3713_cov_47.557831,sul1,chromosome
SRR25445074,NODE_45_length_2642_cov_38.748329,blaOXA-23,plasmid
SRR25445074,NODE_7_length_175856_cov_40.711494,ant(3'')-IIa,chromosome
SRR25445074,NODE_9_length_166090_cov_34.087637,mph(E),chromosome
SRR25445074,NODE_9_length_166090_cov_34.087637,msr(E),chromosome
SRR25445074,NODE_9_length_166090_cov_34.087637,armA,chromosome
SRR25445075,NODE_16_length_97209_cov_35.161940,blaADC-73,chromosome
SRR25445075,NODE_19_length_77200_cov_30.467530,blaOXA-66,plasmid
SRR25445075,NODE_20_length_67842_cov_41.333200,aph(3'')-Ib,chromosome
SRR25445075,NODE_20_length_67842_cov_41.333200,aph(6)-Id,chromosome
SRR25445075,NODE_20_length_67842_cov_41.333200,tet(B),chromosome
SRR25445075,NODE_38_length_7478_cov_46.666486,catA1,chromosome
SRR25445075,NODE_41_length_3713_cov_53.638074,sul1,chromosome
SRR25445075,NODE_41_length_3713_cov_53.638074,qacEdelta1,chromosome
SRR25445075,NODE_43_length_2642_cov_37.525364,blaOXA-23,plasmid
SRR25445075,NODE_8_length_184719_cov_34.298310,mph(E),chromosome
SRR25445075,NODE_8_length_184719_cov_34.298310,msr(E),chromosome
SRR25445075,NODE_8_length_184719_cov_34.298310,armA,chromosome
SRR25445075,NODE_9_length_175856_cov_41.081761,ant(3'')-IIa,chromosome
SRR25445076,NODE_16_length_97209_cov_34.759016,blaADC-73,chromosome
SRR25445076,NODE_20_length_67842_cov_40.471547,aph(3'')-Ib,chromosome
SRR25445076,NODE_20_length_67842_cov_40.471547,aph(6)-Id,chromosome
SRR25445076,NODE_20_length_67842_cov_40.471547,tet(B),chromosome
SRR25445076,NODE_28_length_30640_cov_33.841197,mph(E),plasmid
SRR25445076,NODE_28_length_30640_cov_33.841197,msr(E),plasmid
SRR25445076,NODE_28_length_30640_cov_33.841197,armA,plasmid
SRR25445076,NODE_2_length_341025_cov_32.666634,blaOXA-66,chromosome
SRR25445076,NODE_38_length_7475_cov_44.085954,catA1,chromosome
SRR25445076,NODE_41_length_3716_cov_48.904617,sul1,chromosome
SRR25445076,NODE_41_length_3716_cov_48.904617,qacEdelta1,chromosome
SRR25445076,NODE_43_length_2642_cov_40.429414,blaOXA-23,plasmid
SRR25445076,NODE_8_length_175856_cov_41.214455,ant(3'')-IIa,chromosome
SRR25445077,NODE_10_length_175551_cov_43.275135,ant(3'')-IIa,chromosome
SRR25445077,NODE_14_length_97209_cov_34.845155,blaADC-73,chromosome
SRR25445077,NODE_19_length_67842_cov_42.835289,tet(B),chromosome
SRR25445077,NODE_19_length_67842_cov_42.835289,aph(6)-Id,chromosome
SRR25445077,NODE_19_length_67842_cov_42.835289,aph(3'')-Ib,chromosome
SRR25445077,NODE_2_length_319249_cov_31.477995,blaOXA-66,chromosome
SRR25445077,NODE_37_length_7478_cov_44.407101,catA1,chromosome
SRR25445077,NODE_40_length_3736_cov_55.619192,qacEdelta1,chromosome
SRR25445077,NODE_40_length_3736_cov_55.619192,sul1,chromosome
SRR25445077,NODE_42_length_2641_cov_40.282848,blaOXA-23,plasmid
SRR25445077,NODE_9_length_184719_cov_33.514565,mph(E),chromosome
SRR25445077,NODE_9_length_184719_cov_33.514565,msr(E),chromosome
SRR25445077,NODE_9_length_184719_cov_33.514565,armA,chromosome
SRR25445078,NODE_10_length_147226_cov_36.592610,blaADC-73,chromosome
SRR25445078,NODE_17_length_67841_cov_37.586726,tet(B),chromosome
SRR25445078,NODE_17_length_67841_cov_37.586726,aph(6)-Id,chromosome
SRR25445078,NODE_17_length_67841_cov_37.586726,aph(3'')-Ib,chromosome
SRR25445078,NODE_1_length_406321_cov_32.667020,blaOXA-66,chromosome
SRR25445078,NODE_46_length_2643_cov_111.020833,blaOXA-23,plasmid
SRR25445078,NODE_7_length_184722_cov_35.591427,armA,chromosome
SRR25445078,NODE_7_length_184722_cov_35.591427,msr(E),chromosome
SRR25445078,NODE_7_length_184722_cov_35.591427,mph(E),chromosome
SRR25445078,NODE_9_length_152444_cov_39.026309,ant(3'')-IIa,chromosome
SRR25445079,NODE_10_length_152487_cov_43.262967,ant(3'')-IIa,chromosome
SRR25445079,NODE_16_length_101570_cov_29.900405,blaOXA-66,plasmid
SRR25445079,NODE_17_length_97209_cov_35.133580,blaADC-73,chromosome
SRR25445079,NODE_19_length_67941_cov_42.028566,tet(B),chromosome
SRR25445079,NODE_19_length_67941_cov_42.028566,aph(6)-Id,chromosome
SRR25445079,NODE_19_length_67941_cov_42.028566,aph(3'')-Ib,chromosome
SRR25445079,NODE_50_length_2643_cov_118.001179,blaOXA-23,plasmid
SRR25445079,NODE_6_length_184722_cov_34.329081,armA,chromosome
SRR25445079,NODE_6_length_184722_cov_34.329081,msr(E),chromosome
SRR25445079,NODE_6_length_184722_cov_34.329081,mph(E),chromosome
SRR25445080,NODE_10_length_152487_cov_37.269877,ant(3'')-IIa,chromosome
SRR25445080,NODE_16_length_97209_cov_33.815148,blaADC-73,chromosome
SRR25445080,NODE_18_length_67841_cov_35.982507,tet(B),chromosome
SRR25445080,NODE_18_length_67841_cov_35.982507,aph(6)-Id,chromosome
SRR25445080,NODE_18_length_67841_cov_35.982507,aph(3'')-Ib,chromosome
SRR25445080,NODE_2_length_273049_cov_31.736197,blaOXA-66,chromosome
SRR25445080,NODE_49_length_2643_cov_108.684355,blaOXA-23,plasmid
SRR25445080,NODE_7_length_184722_cov_33.222887,armA,chromosome
SRR25445080,NODE_7_length_184722_cov_33.222887,msr(E),chromosome
SRR25445080,NODE_7_length_184722_cov_33.222887,mph(E),chromosome
SRR25445081,NODE_10_length_152487_cov_42.100973,ant(3'')-IIa,chromosome
SRR25445081,NODE_16_length_97209_cov_35.632746,blaADC-73,chromosome
SRR25445081,NODE_18_length_67841_cov_40.679652,aph(3'')-Ib,chromosome
SRR25445081,NODE_18_length_67841_cov_40.679652,aph(6)-Id,chromosome
SRR25445081,NODE_18_length_67841_cov_40.679652,tet(B),chromosome
SRR25445081,NODE_2_length_272950_cov_32.958428,blaOXA-66,chromosome
SRR25445081,NODE_49_length_2643_cov_119.687107,blaOXA-23,plasmid
SRR25445081,NODE_7_length_184722_cov_34.934531,armA,chromosome
SRR25445081,NODE_7_length_184722_cov_34.934531,msr(E),chromosome
SRR25445081,NODE_7_length_184722_cov_34.934531,mph(E),chromosome
SRR25445082,NODE_10_length_152487_cov_41.245308,ant(3'')-IIa,chromosome
SRR25445082,NODE_16_length_97209_cov_34.767923,blaADC-73,chromosome
SRR25445082,NODE_18_length_67841_cov_40.481105,tet(B),chromosome
SRR25445082,NODE_18_length_67841_cov_40.481105,aph(6)-Id,chromosome
SRR25445082,NODE_18_length_67841_cov_40.481105,aph(3'')-Ib,chromosome
SRR25445082,NODE_2_length_272950_cov_31.758187,blaOXA-66,chromosome
SRR25445082,NODE_48_length_2643_cov_111.169811,blaOXA-23,plasmid
SRR25445082,NODE_7_length_184722_cov_34.318964,armA,chromosome
SRR25445082,NODE_7_length_184722_cov_34.318964,msr(E),chromosome
SRR25445082,NODE_7_length_184722_cov_34.318964,mph(E),chromosome
SRR25445083,NODE_1_length_408391_cov_33.288908,blaADC,chromosome
SRR25445083,NODE_32_length_10639_cov_104.877609,tet(39),plasmid
SRR25445083,NODE_33_length_8610_cov_30.874633,blaOXA-94,plasmid
SRR25445083,NODE_35_length_8269_cov_28.576744,msr(E),plasmid
SRR25445083,NODE_35_length_8269_cov_28.576744,mph(E),plasmid
SRR25445083,NODE_36_length_6177_cov_394.008885,ant(2'')-Ia,plasmid
SRR25445083,NODE_40_length_4199_cov_37.676585,sul2,plasmid
SRR25445083,NODE_41_length_3580_cov_77.779374,blaNDM-1,plasmid
SRR25445083,NODE_41_length_3580_cov_77.779374,ble,plasmid
SRR25445083,NODE_49_length_1117_cov_68.824165,aph(3')-VI,plasmid
SRR25445083,NODE_9_length_156988_cov_36.097228,ant(3'')-IIa,chromosome
SRR25445084,NODE_10_length_152487_cov_41.324717,ant(3'')-IIa,chromosome
SRR25445084,NODE_16_length_97209_cov_36.763351,blaADC-73,chromosome
SRR25445084,NODE_18_length_67941_cov_40.718183,tet(B),chromosome
SRR25445084,NODE_18_length_67941_cov_40.718183,aph(6)-Id,chromosome
SRR25445084,NODE_18_length_67941_cov_40.718183,aph(3'')-Ib,chromosome
SRR25445084,NODE_2_length_272950_cov_33.265119,blaOXA-66,chromosome
SRR25445084,NODE_50_length_2643_cov_110.684355,blaOXA-23,plasmid
SRR25445084,NODE_8_length_179970_cov_35.351457,armA,chromosome
SRR25445084,NODE_8_length_179970_cov_35.351457,msr(E),chromosome
SRR25445085,NODE_10_length_152487_cov_39.357272,ant(3'')-IIa,chromosome
SRR25445085,NODE_16_length_97209_cov_34.347287,blaADC-73,chromosome
SRR25445085,NODE_2_length_273050_cov_32.318442,blaOXA-66,chromosome
SRR25445085,NODE_33_length_27732_cov_38.704013,aph(3'')-Ib,chromosome
SRR25445085,NODE_33_length_27732_cov_38.704013,aph(6)-Id,chromosome
SRR25445085,NODE_33_length_27732_cov_38.704013,tet(B),chromosome
SRR25445085,NODE_49_length_2643_cov_110.601808,blaOXA-23,plasmid
SRR25445085,NODE_7_length_184722_cov_33.741809,armA,chromosome
SRR25445085,NODE_7_length_184722_cov_33.741809,msr(E),chromosome
SRR25445085,NODE_7_length_184722_cov_33.741809,mph(E),chromosome
SRR25445086,NODE_10_length_152487_cov_39.752421,ant(3'')-IIa,chromosome
SRR25445086,NODE_16_length_97209_cov_34.609608,blaADC-73,chromosome
SRR25445086,NODE_18_length_67841_cov_38.401833,tet(B),chromosome
SRR25445086,NODE_18_length_67841_cov_38.401833,aph(6)-Id,chromosome
SRR25445086,NODE_18_length_67841_cov_38.401833,aph(3'')-Ib,chromosome
SRR25445086,NODE_2_length_273050_cov_32.528699,blaOXA-66,chromosome
SRR25445086,NODE_48_length_2643_cov_107.469733,blaOXA-23,plasmid
SRR25445086,NODE_6_length_184722_cov_33.974532,mph(E),chromosome
SRR25445086,NODE_6_length_184722_cov_33.974532,msr(E),chromosome
SRR25445086,NODE_6_length_184722_cov_33.974532,armA,chromosome
SRR25445087,NODE_13_length_119628_cov_38.940332,ant(3'')-IIa,chromosome
SRR25445087,NODE_16_length_97209_cov_34.620853,blaADC-73,chromosome
SRR25445087,NODE_18_length_67841_cov_38.785318,aph(3'')-Ib,chromosome
SRR25445087,NODE_18_length_67841_cov_38.785318,aph(6)-Id,chromosome
SRR25445087,NODE_18_length_67841_cov_38.785318,tet(B),chromosome
SRR25445087,NODE_2_length_273050_cov_32.623086,blaOXA-66,chromosome
SRR25445087,NODE_50_length_2643_cov_115.316038,blaOXA-23,plasmid
SRR25445087,NODE_7_length_184722_cov_34.111194,armA,chromosome
SRR25445087,NODE_7_length_184722_cov_34.111194,msr(E),chromosome
SRR25445087,NODE_7_length_184722_cov_34.111194,mph(E),chromosome
SRR25445088,NODE_10_length_152487_cov_39.535246,ant(3'')-IIa,chromosome
SRR25445088,NODE_18_length_67841_cov_38.658425,aph(3'')-Ib,chromosome
